Type,Luminosity,Mass,Radius,Age,Temperature
"Main Sequence, M<0.7 Msun",0.03639957242380054,0.41452278146097454,0.37108925674747156,4998.897316565281,4142.975998592002
"Main Sequence, M>0.7 Msun",1.6314031206135393,0.9104929254263301,0.9418327182400905,4458.802869025896,6728.697015765439
"Main Sequence, M<0.7 Msun",0.0021336710793542057,0.11355138667289326,0.1312031080424071,18276.74917947561,3428.3672961749853
"Main Sequence, M<0.7 Msun",0.008371400144892755,0.19478776653781482,0.212687704309909,6208.642070936938,3789.709068878403
"Main Sequence, M<0.7 Msun",0.003434473983951568,0.13314570888031554,0.15415960588727895,13294.1770560935,3562.5199049326334
C-O White Dwarf,11.776261749249096,0.6841849011052717,0.011690661143908739,1569.2205263450787,98994.22584959028
"Main Sequence, M<0.7 Msun",0.015471733031936174,0.2760325480973726,0.273000292671853,3067.5722288723064,3900.1447158673163
"Main Sequence, M<0.7 Msun",0.04285607239344769,0.43770469563022746,0.3888953769599412,4351.71325045854,4215.647012025943
"Main Sequence, M<0.7 Msun",0.008936948859877612,0.2014608563916344,0.21814374253025345,5802.992340584154,3803.6756455184154
"Main Sequence, M<0.7 Msun",0.0009404950522401227,0.09012924689504347,0.10005262490968657,29007.65325278707,3198.912955537662
"Main Sequence, M<0.7 Msun",0.021072522029290573,0.32858254577693546,0.3091719207535087,4257.211371405419,3959.192741595108
"Main Sequence, M<0.7 Msun",0.04964725780219939,0.45682290831043804,0.4048378919883494,4852.586637366487,4286.5784527140595
"Main Sequence, M>0.7 Msun",0.6298037132365889,0.7778759467599504,0.7448527422416935,4575.46989351815,5964.082347384854
"Main Sequence, M<0.7 Msun",0.01282002223127016,0.24656797470484246,0.2523317831144688,3862.1205313403293,3870.470429181281
"Main Sequence, M<0.7 Msun",0.04406456698095005,0.44154486013479455,0.39192028930195183,4253.043511664684,4228.643184597394
"Main Sequence, M<0.7 Msun",0.01832062752981312,0.3039789739027071,0.29250686588129576,5022.246191974037,3930.470957281166
"Main Sequence, M<0.7 Msun",0.007734108976802111,0.187228628813762,0.2063453078689165,6721.260957842496,3772.0966373276437
"Main Sequence, M<0.7 Msun",0.017122528382160645,0.292195523948357,0.28450621862273134,5454.444920454748,3918.534091088883
"Main Sequence, M<0.7 Msun",0.0031733711054979016,0.12945529981723652,0.1500349538766008,14062.773802155758,3540.4749724612416
"Main Sequence, M<0.7 Msun",0.013301678960518698,0.2520401043441681,0.25624115280612325,3693.814257034705,3876.4100709921195
"Main Sequence, M<0.7 Msun",0.002649405746190747,0.12172882142847055,0.14110727195074613,15904.185356294309,3489.714983544238
C-O White Dwarf,11.426445267370593,0.6638610360150362,0.011945078032805426,2032.9215384209613,97198.78312722618
"Main Sequence, M<0.7 Msun",0.0012529345820081964,0.09725187298892222,0.10996890984725254,24914.91023818777,3278.1187109448547
"Main Sequence, M<0.7 Msun",0.012491805203846245,0.24281688626120468,0.24962874478940827,3983.9859414731955,3866.2198106493233
"Main Sequence, M<0.7 Msun",0.1504842324120579,0.5936209537657923,0.5349932473534674,4681.47434147349,4920.125001225189
"Main Sequence, M>0.7 Msun",1.356899641210572,0.8852738716608055,0.897969738469106,4478.744716597834,6580.87465312684
"Main Sequence, M<0.7 Msun",0.013391552441948444,0.2530564125976712,0.256963073204339,3663.7260881856428,3877.4830700792922
"Main Sequence, M<0.7 Msun",0.014946417004508569,0.27034416405691725,0.2690737230138785,3201.531444133018,3894.7193414031426
O-N White Dwarf,21.164068244297297,1.229603778094783,0.0052823810104384375,92.57489288787232,170514.95089653603
"Main Sequence, M<0.7 Msun",0.0032857064756573223,0.1310543178163927,0.15183287603386192,13721.775164999957,3550.191821227037
"Main Sequence, M<0.7 Msun",0.01325312191952828,0.2514903596013789,0.25585012527251005,3710.238418087639,3875.8259739527853
"Main Sequence, M<0.7 Msun",0.004925654176277695,0.15291473086935076,0.17487049331643836,10079.24972707955,3660.4564921753836
"Main Sequence, M<0.7 Msun",0.009289784679387942,0.20561039860681296,0.22147428722231088,5570.298420546061,3811.6875459563635
"Main Sequence, M<0.7 Msun",0.01022048777798135,0.2165122155166999,0.23001880105148148,5020.971352879949,3830.5732859361224
"Main Sequence, M<0.7 Msun",0.010704754274335078,0.2221601300697747,0.2343393339960532,4767.366052318042,3839.2740857671565
"Main Sequence, M<0.7 Msun",0.0011839223232220704,0.09576755147096473,0.10793398956865957,25693.07502363101,3262.340027528177
"Main Sequence, M<0.7 Msun",0.1001774597450268,0.5444404007499253,0.4845600039898206,4581.781515802634,4669.778261198524
"Main Sequence, M<0.7 Msun",0.1438134189293913,0.5887467405848309,0.5293249432572312,4382.371650164104,4890.645798036408
"Main Sequence, M<0.7 Msun",0.018164658635806956,0.3024805350208213,0.291491316666608,5074.561890506177,3928.9050805768
"Main Sequence, M<0.7 Msun",0.0017819692447540037,0.10750177050448446,0.12355873249967084,20391.15068092822,3377.2706537278727
"Main Sequence, M<0.7 Msun",0.007746450889775994,0.18737549238416298,0.2064702749806521,6710.709541515255,3772.458426201223
"Main Sequence, M<0.7 Msun",0.0044241868851719705,0.14646122352442972,0.16835069954722953,10987.070768379814,3631.854495176789
"Main Sequence, M<0.7 Msun",0.03331541109300325,0.4024043714278041,0.36148355349577344,4032.3213342525696,4105.769462271263
"Main Sequence, M<0.7 Msun",0.009692784703193699,0.21033849565508847,0.2252150882248923,5321.646686003526,3820.2425527602636
"Main Sequence, M<0.7 Msun",0.0007514243078422317,0.08516296052668125,0.09291886785299458,32488.935852161892,3138.317602203613
"Main Sequence, M>0.7 Msun",1.0076214511828137,0.8441848941628686,0.8313739044182842,4459.852463069454,6348.9761316503245
"Main Sequence, M<0.7 Msun",0.004761650227169753,0.150821014935973,0.17277922784684469,10361.050718647379,3651.498661304381
"Main Sequence, M<0.7 Msun",0.010082825421264648,0.21490356449212028,0.22877555989072113,5096.848907189596,3827.967888582816
"Main Sequence, M<0.7 Msun",0.009536280192289888,0.20850373725413018,0.22377007487018763,5416.14615050786,3816.992306974837
"Main Sequence, M<0.7 Msun",0.0022124341549348797,0.11484693801205748,0.13280461271473568,17866.82242417889,3438.654532713495
"Main Sequence, M<0.7 Msun",0.04305897953513088,0.4383589509814147,0.3894091662089781,4334.74168554927,4217.842764288243
"Main Sequence, M<0.7 Msun",0.048838912692223686,0.4546187246563605,0.4030435150963158,4916.931482555705,4278.515062434601
"Main Sequence, M<0.7 Msun",0.0022635756247605275,0.11567815424699879,0.13382561775524218,17611.037823444258,3445.1383043258015
"Main Sequence, M<0.7 Msun",0.01215935801351161,0.23900145677031379,0.24685838709390306,4113.7622142619375,3861.7242148901455
"Main Sequence, M<0.7 Msun",0.0015633870762279461,0.10347146381901988,0.11831158773334381,22010.23399853302,3340.261943882627
"Main Sequence, M<0.7 Msun",0.004637350959061088,0.1492236496820643,0.1711684234500244,10584.061323785521,3644.4601298842786
"Main Sequence, M<0.7 Msun",0.038148247502963674,0.42130493295484933,0.3762207979176846,4799.899900508234,4163.176134930651
"Main Sequence, M<0.7 Msun",0.003841297847367281,0.13873162081545992,0.1602404013093179,12245.352100733739,3593.445158643112
"Main Sequence, M<0.7 Msun",0.002798915216738023,0.12398373480745113,0.14375473864053076,15331.075675597423,3505.2087618718742
"Main Sequence, M<0.7 Msun",0.030668155003705944,0.3897846377748711,0.3522922882195314,4351.879175783142,4073.7829077017495
"Main Sequence, M<0.7 Msun",0.005574533457700845,0.1610659185002242,0.1828050766298401,9084.709518772872,3692.62786825194
"Main Sequence, M<0.7 Msun",0.012393854023043285,0.24169430660503535,0.2488159049092881,4021.5427895913954,3864.9160287867303
"Main Sequence, M<0.7 Msun",0.011525438941357503,0.23168803821558098,0.24148375169018477,4380.365020661173,3852.5470281386897
"Main Sequence, M<0.7 Msun",0.23748461172542312,0.6501379873522383,0.5952136815097039,4569.416658769129,5228.173041072292
"Main Sequence, M<0.7 Msun",0.0017680483642729763,0.10725206790839617,0.12323725380357933,20486.188916024745,3375.0488777285673
"Main Sequence, M<0.7 Msun",0.017723043582269848,0.2981793407821353,0.2885736849272075,5228.895042970932,3924.494739447715
"Main Sequence, M<0.7 Msun",0.007201601693662336,0.1808706795644118,0.2008649191481515,7202.880149990787,3755.62969948673
"Main Sequence, M<0.7 Msun",0.0009278525346442812,0.08981583869373407,0.09960762314657275,29210.416835320473,3195.221638310053
"Main Sequence, M<0.7 Msun",0.0008250109516727481,0.08717224422559675,0.0958259458629346,31008.683387532983,3163.376678779855
"Main Sequence, M<0.7 Msun",0.12039477000350511,0.5668755413527377,0.506952991841706,4500.231537161962,4780.194827812316
C-O White Dwarf,15.520121431267818,0.9016980916945794,0.009159222003726748,489.70919888381235,119831.78357170807
"Main Sequence, M<0.7 Msun",0.05958146770476117,0.48087993347064634,0.4249357651401435,4201.67384416882,4379.189049603711
"Main Sequence, M<0.7 Msun",0.008375255260562844,0.19483335597880555,0.21272541835877565,6205.729376934693,3789.809301571098
"Main Sequence, M<0.7 Msun",0.008663334776682232,0.19823601070505908,0.21552297190219924,5993.943834832523,3797.0999428318705
"Main Sequence, M<0.7 Msun",0.015630384314499122,0.27773272255669773,0.27416938416686365,3029.0680462191212,3901.759292255745
"Main Sequence, M<0.7 Msun",0.002943867407632197,0.12612960989006045,0.14624173201771942,14813.969333717663,3519.422756599077
"Main Sequence, M<0.7 Msun",0.04635938159870613,0.44848648079268943,0.3974453776835089,4080.3245893033018,4252.782976332449
"Main Sequence, M<0.7 Msun",0.011763466993751144,0.23443946421052445,0.24351618470422018,4277.179327146069,3856.092619376539
"Main Sequence, M<0.7 Msun",0.032719484674730445,0.3996870081528003,0.3594890130683762,4098.903663456543,4098.607593994158
"Main Sequence, M<0.7 Msun",0.01517181478655729,0.2727956331200171,0.2707688989372031,3142.8072746390735,3897.0639373115514
"Main Sequence, M<0.7 Msun",0.006160363164975091,0.16828067898242605,0.18957165069057533,8322.095688473717,3717.8547658474636
"Main Sequence, M>0.7 Msun",2.8366230432128288,0.9786479532521257,1.0882323940377558,4477.3650291265385,7188.149802529616
"Main Sequence, M<0.7 Msun",0.02043718743087795,0.32321262814149804,0.3055302683651658,4410.383668248288,3952.3527501288495
"Main Sequence, M<0.7 Msun",0.004037868172252136,0.14137033119009065,0.1630476003507783,11792.555611406788,3607.1015225210367
"Main Sequence, M<0.7 Msun",0.01277767443457186,0.24608494464000438,0.2519848091562369,3877.5072655792405,3869.9318045443824
"Main Sequence, M<0.7 Msun",0.11520264929324536,0.5612510926911211,0.5014763189508508,4655.906619295028,4753.548611351723
"Main Sequence, M<0.7 Msun",0.002466454419964499,0.1189049802074772,0.13774155838378271,16668.37572732129,3469.4714249672998
"Main Sequence, M<0.7 Msun",0.0008420858379000279,0.08762357515081415,0.09647509261287776,30690.11278949323,3168.9035884880022
"Main Sequence, M<0.7 Msun",0.03310471251216154,0.4014512871032148,0.36078299356002436,4055.540227464515,4103.240416289021
"Main Sequence, M<0.7 Msun",0.029644350441238917,0.38449141952565485,0.34848884333364805,4494.156828390143,4061.332838399194
"Main Sequence, M<0.7 Msun",0.0020132007979615815,0.11153090223650974,0.12868060187638383,18944.788818089728,3411.8723096401313
"Main Sequence, M<0.7 Msun",0.001971677901233103,0.1108227641418269,0.12778928991425,19187.613790838444,3405.9581022509283
C-O White Dwarf,11.960789966969795,0.6949057413074198,0.01155823682313726,1403.115970778925,99947.44791237135
"Main Sequence, M<0.7 Msun",0.013502001750473416,0.25430319406764434,0.2578470213066723,3627.2949844290856,3878.787774864481
"Main Sequence, M<0.7 Msun",0.004530189842831813,0.14783872302751855,0.1697609093920578,10783.286577953922,3638.210236765838
"Main Sequence, M<0.7 Msun",0.14716346953506015,0.5917317639223826,0.5322994855523636,4304.4461208976045,4905.118670838179
"Main Sequence, M<0.7 Msun",0.0030876400866106496,0.1282226413539327,0.148637563066057,14334.395201297019,3532.807038675047
"Main Sequence, M<0.7 Msun",0.1499810738782127,0.5931858577576739,0.534558675395663,4693.719752532047,4918.004945825706
"Main Sequence, M<0.7 Msun",0.011875116545342974,0.23572791742433274,0.24446354948671747,4230.077864540496,3857.7133241635647
"Main Sequence, M<0.7 Msun",0.009420987041944339,0.20715099108379761,0.22269934468620667,5487.420485359268,3814.5399668625555
"Main Sequence, M<0.7 Msun",0.06558980396146286,0.49241536792256513,0.43562396135155323,4704.523751954112,4430.275568860918
"Main Sequence, M<0.7 Msun",0.004600757995744181,0.1487515655762699,0.17068978994995426,10651.347619210463,3642.345280858592
"Main Sequence, M<0.7 Msun",0.017694378063102333,0.2978971987248538,0.2883821438395987,5239.2405780227755,3924.2094569969277
"Main Sequence, M<0.7 Msun",0.0006609850778328017,0.08252861982957599,0.08906642922823474,34595.87544328321,3104.3339222778636
"Main Sequence, M<0.7 Msun",0.00781328369249767,0.18817042252037727,0.2071454520641299,6654.024060453478,3774.4027026322415
"Main Sequence, M<0.7 Msun",0.08089707961849216,0.5182784222489891,0.4594458572739578,4696.396436119801,4546.148088126038
"Main Sequence, M<0.7 Msun",0.013396626048675255,0.25311373859376396,0.257003756864221,3662.039475078119,3877.5433360068046
"Main Sequence, M<0.7 Msun",0.018714814918530658,0.30771718162360795,0.2950389405276248,4894.862327784833,3934.4520035125047
"Main Sequence, M<0.7 Msun",0.034910391904258986,0.4093616098859318,0.36663097285849144,3867.091271586888,4124.788102065068
"Main Sequence, M<0.7 Msun",0.03129316535951108,0.392896736012981,0.35454230877517584,4270.572177054164,4081.369146058
C-O White Dwarf,12.694345908184902,0.7375243506574917,0.011042476208171928,1106.6450546759738,103787.93793760556
"Main Sequence, M<0.7 Msun",0.03830561025469362,0.42189499067292024,0.37667020279074687,4782.980916615912,4164.975978556267
"Main Sequence, M<0.7 Msun",0.014202856879975807,0.26215248875271874,0.26337221579421677,3409.463333318772,3886.7489187588144
"Main Sequence, M<0.7 Msun",0.004138507021334766,0.1427080098349494,0.1644552285246694,11572.541122548082,3613.8042043255086
C-O White Dwarf,15.842557741467802,0.9204312057934564,0.008949594999807046,429.056548616994,121851.86228112399
"Main Sequence, M<0.7 Msun",0.0016577786414603425,0.10524177631022409,0.12063174193329597,21276.129013314297,3356.822464755776
"Main Sequence, M<0.7 Msun",0.002835690961200257,0.1245317552452411,0.1443928601359229,15196.470844411308,3508.887163901503
"Main Sequence, M<0.7 Msun",0.05298039245203533,0.4654781271062488,0.4119595821802268,4607.816187839206,4318.958447689692
"Main Sequence, M<0.7 Msun",0.0005929099288515333,0.08039947608434714,0.08592057970505222,36452.25199610209,3075.927670928556
"Main Sequence, M<0.7 Msun",0.017294733804183338,0.2939270100778375,0.28568439010376934,5387.830782149956,3920.2408737395713
"Main Sequence, M<0.7 Msun",0.15873289984570013,0.6005742543029857,0.5419514076084043,4490.320914087691,4954.09238086139
"Main Sequence, M>0.7 Msun",0.4732777945260123,0.7400022375316164,0.6978138014360002,4442.107647326963,5737.025658938124
"Main Sequence, M<0.7 Msun",0.01331489290520177,0.2521896292503648,0.2563474442622908,3689.365206370178,3876.568486337978
"Main Sequence, M<0.7 Msun",0.001220256579495712,0.0965544186131824,0.10901483552004966,25276.086048892084,3270.7513180353276
"Main Sequence, M<0.7 Msun",0.01713694230957932,0.2923409238121598,0.2846051962636249,5448.807667626635,3918.6769165556693
"Main Sequence, M>0.7 Msun",0.47664062860008793,0.7411331382447762,0.698913167201058,4415.838409927713,5742.667758413525
"Main Sequence, M<0.7 Msun",0.00869539566562751,0.19861422032661485,0.21583185049584133,5971.069592980995,3797.8875999899815
"Main Sequence, M<0.7 Msun",0.017447107176351045,0.2954487455584685,0.2867189884128796,5330.20444929894,3921.7523627558385
"Main Sequence, M<0.7 Msun",0.009206948818630448,0.2046370696487429,0.2206971559694742,5623.620180606515,3809.85196760297
"Main Sequence, M<0.7 Msun",0.008958924703173068,0.20171959216396457,0.2183527617411904,5788.0650700834485,3804.1896923681697
"Main Sequence, M>0.7 Msun",2.842991429170125,0.9951818907278585,1.1355013713416875,4527.2477873240305,7040.890554590196
"Main Sequence, M<0.7 Msun",0.0024864540160385398,0.11921741244199022,0.1381167290692639,16581.14571884495,3471.758465391968
"Main Sequence, M<0.7 Msun",0.002075807499077984,0.11258703553857524,0.13000294517122934,18591.11052068818,3420.5639243732667
"Main Sequence, M<0.7 Msun",0.010962675781334037,0.22516083949422444,0.2366080694503078,4640.239080736734,3843.6329168771113
"Main Sequence, M<0.7 Msun",0.0011529455728610367,0.09508675674169237,0.10699504119390721,26062.23683942488,3254.9769230052298
C-O White Dwarf,15.802056881674778,0.9180781605451258,0.008975910801852541,441.49696622196046,121595.26922288942
C-O White Dwarf,18.853218846471997,1.095346549410044,0.006964753978190024,133.64072193587933,144268.33667269928
"Main Sequence, M<0.7 Msun",0.028522330919662026,0.3783897016260673,0.34413926924193133,4664.705482703718,4047.684698324048
"Main Sequence, M<0.7 Msun",0.0011420328082515732,0.09484464859703381,0.10666027858555298,26195.44044864615,3252.339141007108
C-O White Dwarf,14.952748172220716,0.8687344717108719,0.009529289476097855,576.352501916288,116393.1796092953
"Main Sequence, M<0.7 Msun",0.01091734411566809,0.22463383540669152,0.23621090837338113,4662.20205641659,3842.879905966982
"Main Sequence, M<0.7 Msun",0.01915965651934224,0.3118506026156096,0.2978371804219667,4759.001443956742,3938.99120726438
O-N White Dwarf,21.16398195157996,1.2295987646044637,0.005282449441168073,92.58022320295078,170513.6726270637
"Main Sequence, M<0.7 Msun",0.00435171737541344,0.1455149492465995,0.16737595145962775,11130.423379582804,3627.4060970300684
"Main Sequence, M<0.7 Msun",0.0019782170513273512,0.11093470248749203,0.12793043400262324,19148.919795842827,3406.8976456319224
"Main Sequence, M<0.7 Msun",0.0099488218576331,0.21333638129476595,0.2275587330715261,5172.411416941396,3825.3722012206335
"Main Sequence, M<0.7 Msun",0.0017614889052585327,0.10713410343372907,0.1230852153746752,20531.318158041013,3373.9960559212996
"Main Sequence, M<0.7 Msun",0.09918716818498123,0.5431810779692696,0.48336490733724136,4616.840926080999,4663.949633315195
"Main Sequence, M<0.7 Msun",0.1768746037710707,0.6137574110411089,0.5560247880413215,4527.825896488303,5025.12455556457
"Main Sequence, M<0.7 Msun",0.005875538250757316,0.1647874560285934,0.1863240765584449,8678.856149238549,3705.9961451486156
"Main Sequence, M<0.7 Msun",0.0008435704905610285,0.08766257063334666,0.09653111238576954,30662.818650670095,3169.379370952391
"Main Sequence, M<0.7 Msun",0.017260276460272943,0.29358153641004064,0.28544940121460716,5401.032342041795,3919.8992626209197
"Main Sequence, M<0.7 Msun",0.08156219643250744,0.5193169148929732,0.4603935084954064,4667.027282227194,4550.772970546268
"Main Sequence, M<0.7 Msun",0.0018987251760216172,0.10956293546105739,0.12619424911617808,19631.312674654328,3395.2619217679785
"Main Sequence, M<0.7 Msun",0.022284132238566307,0.33831885120369937,0.3157943254352227,3996.4710393687087,3972.595152659115
"Main Sequence, M<0.7 Msun",0.0031949986756555754,0.129764545827842,0.1503839637691157,13995.841429380958,3542.3742667208157
"Main Sequence, M<0.7 Msun",0.0024730610254439143,0.11900829435060661,0.13786569590603173,16639.45474515341,3470.229018745417
"Main Sequence, M<0.7 Msun",0.03407142802270088,0.4057574098249035,0.3639569005496828,3951.7652999287375,4114.813373266978
"Main Sequence, M<0.7 Msun",0.08863254733586205,0.5298512951838389,0.47009855230190123,4379.092072089501,4598.1315120665395
"Main Sequence, M<0.7 Msun",0.15498931862736404,0.5974595736755977,0.538831634911726,4574.897969605448,4938.856833396583
"Main Sequence, M<0.7 Msun",0.001470698223608664,0.10168329254023231,0.11594353584057812,22791.008590756413,3323.036864342854
"Main Sequence, M<0.7 Msun",0.05640101549295,0.47371858948660345,0.4188535629807618,4385.994843298147,4350.7903972056465
"Main Sequence, M<0.7 Msun",0.001561031328688558,0.10342665075626921,0.118252543311409,22029.30750647207,3339.8364275422623
"Main Sequence, M<0.7 Msun",0.009646721043346787,0.20979865570189077,0.22479077747248932,5349.196045531723,3819.2951629552413
"Main Sequence, M<0.7 Msun",0.0006573493205445265,0.08241835314403698,0.08890419743071645,34688.496950060966,3102.8834229665176
"Main Sequence, M<0.7 Msun",0.02372472904645114,0.34907463654447174,0.3231539544242182,3731.3487254463275,3989.083392714381
"Main Sequence, M<0.7 Msun",0.0007053282427539971,0.08384526344243382,0.09099755521500907,33518.003880067874,3121.479548264652
"Main Sequence, M<0.7 Msun",0.00489325815585297,0.15250235348770838,0.17446037604264147,10133.837542149178,3658.71572981952
"Main Sequence, M<0.7 Msun",0.02567256110518152,0.3612687698443048,0.33211113195594877,5184.553919252039,4013.3138156891678
Early Asymptotic Giant Branch,52227.794983512955,7.445928398157002,492.2222112861828,45.0256043193935,3937.062929969722
"Main Sequence, M>0.7 Msun",5.692391921142757,1.053637938962767,1.310927728347637,4491.784527757025,7794.923567361401
O-N White Dwarf,21.545035214134995,1.2517374444596123,0.004974143766406686,87.98614941964054,176504.25233654314
"Main Sequence, M<0.7 Msun",0.031016390800789714,0.3915293450966374,0.3535524051115558,4306.087916003578,4078.011578745207
"Main Sequence, M<0.7 Msun",0.006673179463495072,0.1745122055938372,0.19523860887982367,7737.9465459937965,3737.4714719574336
"Main Sequence, M>0.7 Msun",0.46406012539836095,0.7368702308620777,0.694757458273135,4515.894030407806,5721.42872339512
"Main Sequence, M>0.7 Msun",1.6876562879763093,0.9147057828178381,0.9498691191684056,4466.852136407548,6757.198136421241
"Main Sequence, M<0.7 Msun",0.0019005730437570744,0.10959510234027707,0.12623512398553555,19619.793138643843,3395.5378301193796
"Main Sequence, M<0.7 Msun",0.003755051527049316,0.13756223974257972,0.1589831636741132,12454.392431667698,3587.202926622333
"Main Sequence, M<0.7 Msun",0.0019250403594974219,0.11001974590580273,0.12677399074301504,19468.666470986103,3399.1663311735188
"Main Sequence, M<0.7 Msun",0.030387097883320398,0.38835629524057913,0.351263082034649,4389.769886391933,4070.367199315111
C-O White Dwarf,10.681463630880307,0.6205786092024826,0.01250366329086533,4031.461932067191,93414.99480238644
"Main Sequence, M<0.7 Msun",0.026226780424004243,0.36479837141987637,0.3345714953869262,5072.043267610524,4019.9376194628608
"Main Sequence, M<0.7 Msun",0.01562300378856877,0.27765382051922466,0.2741151713835426,3030.8398890686076,3901.684384965225
"Main Sequence, M<0.7 Msun",0.004343911149874161,0.14541279176803423,0.1672704249241599,11146.066834945346,3626.921791398347
